iteration,1,ST0,0.3,22,ST1,0.7,4,ST2,0.3,6,ST3,0.7,83
iteration,2,ST0,0.3,36,ST1,0.7,36,ST2,0.3,19,ST3,0.7,65
iteration,3,ST0,0.3,222,ST1,0.7,98,ST2,0.3,28,ST3,0.7,625
iteration,13,ST0,0.02,0,ST1,0.7,0,ST2,0.02,0,ST3,0.7,0
iteration,14,ST0,0.02,0,ST1,0.7,0,ST2,0.02,0,ST3,0.7,0
iteration,15,ST0,0.02,152,ST1,0.7,19,ST2,0.02,11,ST3,0.7,174
iteration,19,ST0,0.02,0,ST1,0.7,0,ST2,0.02,0,ST3,0.7,0
iteration,21,ST0,0.02,467,ST1,0.9,166,ST2,0.02,13,ST3,0.9,13
iteration,22,ST0,0.02,207,ST1,0.9,5,ST2,0.02,5,ST3,0.9,45
iteration,23,ST0,0.3,136,ST1,0.9,44,ST2,0.3,17,ST3,0.9,28
iteration,24,ST0,0.3,18,ST1,0.9,15,ST2,0.3,4,ST3,0.9,30
iteration,25,ST0,0.3,12,ST1,0.9,7,ST2,0.3,4,ST3,0.9,25
iteration,26,ST0,0.3,14,ST1,0.9,6,ST2,0.3,5,ST3,0.9,45
iteration,27,ST0,0.3,19,ST1,0.9,13,ST2,0.3,114,ST3,0.9,19
iteration,35,ST0,0.3,0,ST1,0.9,0,ST2,0.3,0,ST3,0.9,0
iteration,37,ST0,0.3,397,ST1,0.9,1123,ST2,0.3,76,ST3,0.9,118
iteration,56,ST0,0.3,0,ST1,0.9,0,ST2,0.3,0,ST3,0.9,0
iteration,57,ST0,0.3,0,ST1,0.9,0,ST2,0.3,0,ST3,0.9,0
iteration,58,ST0,0.3,0,ST1,0.9,0,ST2,0.3,0,ST3,0.9,0
iteration,59,ST0,0.3,0,ST1,0.9,0,ST2,0.3,0,ST3,0.9,0
iteration,60,ST0,0.3,0,ST1,0.9,0,ST2,0.3,0,ST3,0.9,0
iteration,70,ST0,0.3,19,ST1,0.9,2,ST2,0.3,204,ST3,0.9,1
iteration,72,ST0,0.3,19,ST1,0.9,6,ST2,0.3,3,ST3,0.9,36
iteration,73,ST0,0.3,5,ST1,0.9,4,ST2,0.3,2,ST3,0.9,7
iteration,74,ST0,0.2,11,ST1,0.8,6,ST2,0.2,2,ST3,0.8,33
iteration,75,ST0,0.1,19,ST1,0.8,28,ST2,0.1,1,ST3,0.8,4
iteration,76,ST0,0.1,26,ST1,0.5,25,ST2,0.1,10,ST3,0.5,117
